text,id
RT @littlesunlou: A Royal Wedding: Prince Louis of Doncaster &amp; Prince Harry of Holmes Chapel https://t.co/A73KAlydPA,5651
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,1818
RT @ovotiann: This all started with Meghan’s friend setting her up on a blind date with Prince Harry. My friends are actually useless.,1901
RT @BIUK: All the highlights from Prince Harry and Meghan Markle's wedding https://t.co/TCqU66Pv2c,2095
RT @ABC: JUST IN: Official photos released from the #RoyalWedding between Prince Harry and Meghan Markle. https://t.co/fJQlq1Nysp https://t…,5794
RT @BIUK: All the highlights from Prince Harry and Meghan Markle's wedding https://t.co/TCqU66Pv2c,3015
RT @marieclaire: The way Prince Harry looks at Meghan in their wedding photos is so cute! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/oOpk7HaAoF,2226
I liked a @YouTube video https://t.co/bVV3CrKuWc Things Meghan Markle Can't Do After She Marries Prince Harry,1622
RT @BIUK: All the highlights from Prince Harry and Meghan Markle's wedding https://t.co/TCqU66Pv2c,4941
"RT @heslwtwoghosts: So Megan got prince Harry and Harry styles the same day, that’s GOALS https://t.co/G1ODvnp0Sx",3015
"RT @churchofengland: Congratulations to The Duke and Duchess of Sussex! Here is a prayer on their special day. 
Read a text version on our…",5256
RT @marieclaire: Prince George Broke a Royal Fashion Rule at Uncle Harry’s Wedding https://t.co/XHvfAWYTEH https://t.co/UGs2FbrBtw,336
@EnekemGreg Prince Harry,616
RT @MeghansMirror: We should see Harry and Meghan arrive at the Prince of Wales' 70th Birthday Celebratory Garden Party in just a few short…,2868
"RT @HaramiParindey: Prince Harry to Meghan Markle : You’re amazing
Girl : awww where can I find a guy like this for myself?!

Guy : You’re…",3747
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,2227
Prince Harry please send me two pictures of you to my email address xu_ting@hotmail.com with a picture of you holdi… https://t.co/HG7IE2aRGA,4816
RT @LGDoingThings: Prince Harry checking out Lady Gaga’s titties (2015) https://t.co/CW7F9TFVlQ,5404
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,5937
Prince Harry and Meghan Markle’s faces as they recited their vows https://t.co/wjWvqmlEfI https://t.co/bjOwN56JXh,3025
RT @ShekuKM: “It was such an awesome moment – just really incredible to perform for Prince Harry and Meghan at their wedding!  The atmosphe…,2375
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,189
RT @MeghansMirror: We should see Harry and Meghan arrive at the Prince of Wales' 70th Birthday Celebratory Garden Party in just a few short…,2602
"RT @malissaali: The first thing Meghan asked her friend when they tried to match with Prince Harry was ""Is he a nice person?""
She didn't ca…",1869
"RT @NewYorker: Prince Harry and Meghan Markle’s wedding sparked memories of past royal nuptials, including those of Kate Middleton and the…",4374
"So, Three Royal Wedding Guests Wore the Same Dress from the 'Harry and Meghan' Lifetime Movie… https://t.co/GAkHFLu3jH",3732
"RT @FatherTim: .@PB_Curry didn't ""steal the show"" at the #RoyalWedding. The power of Jesus' redemptive love did. God just used an incredibl…",4765
"Reverend Michael Curry, The Bishop At The Royal Wedding Of Prince Harry ... https://t.co/o8hQj2veCS vía @YouTube",4156
"RT @surrency_: **BREAKING NEWS**
Princess Meghan Markle Takes Prince Harry To A New Barbershop For First Haircut After Royal Wedding https:…",5666
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,4091
"RT @SamanthaQuek: Prince Harry’s ex girlfriends face at the #RoyalWedding is a picture <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#ItShouldHaveBeenMe https://t.co/y1FveSBq6g",4186
"Reverend Michael Curry, The Bishop At The Royal Wedding Of Prince Harry ... https://t.co/prYJM96YxU via @YouTube",4211
"RT @heslwtwoghosts: So Megan got prince Harry and Harry styles the same day, that’s GOALS https://t.co/G1ODvnp0Sx",81
"RT @BuzzFeed: Prince Harry is hot, but this Swedish prince is even hotter https://t.co/L4hzAvgdMt https://t.co/X5AQKUxMYB",5849
"RT @dolcegabbana: Lady Kitty Spencer wears Dolce&amp;Gabbana Alta Moda green corset dress made of wool-crepe with hand-painted floral motifs, m…",2185
Royal wedding latest news: Meghan Markle and Prince Harry delay honeymoon to go straight back to work… https://t.co/YGY2A6IdwM,59
RT @washingtonpost: Analysis: Prince Harry and Meghan Markle’s wedding attracted more American viewers than Prince William’s https://t.co/Y…,1325
What a sweet photo! Can you spot the three young Canadians in this image? https://t.co/PdKF774txa #royalwedding #princeharry #meghanmarkle,1727
RT @DailyMailUK: Shy Prince George steals the show with a HUGE smile in Harry and Meghan's wedding portraits https://t.co/Sf7EJjujy2,1304
RT @IJustCame2Tweet: This whole prince harry thing got me bugging out. Cause BLACK women are embracing a white man with a mixed race woman.…,1104
"RT @Wikipedia: Most-visited English Wikipedia pages yesterday:

1. Meghan, Duchess of Sussex
2. Meghan Markle
3. Prince Harry
4. Queen Eliz…",971
RT @MeghansMirror: We should see Harry and Meghan arrive at the Prince of Wales' 70th Birthday Celebratory Garden Party in just a few short…,5292
RT @SkyNews: Prince Harry sees his bride Meghan Markle for the first time #RoyalWedding https://t.co/OFWCXQsrYY,3352
RT @FashionweekNYC: Take a look at the official Wedding Photos of Prince Harry and Meghan Markle with the Royal Family #RoyalWedding https:…,5928
"Fun Fact: not only Prince Harry and Meghan Markle are inspired by Presiding Bishop Michael B. Curry's words, also W… https://t.co/pKhkzfJTle",302
"RT @Wikipedia: Most-visited English Wikipedia pages yesterday:

1. Meghan, Duchess of Sussex
2. Meghan Markle
3. Prince Harry
4. Queen Eliz…",5851
"RT @awloveyoulouis: Harry Styles: OMG I'M PERFORMING FOR PRINCESS MEGHAN AND PRINCE HARRY

princess Meghan and prince Harry: KING HARRY'S P…",524
RT @ELLEUK: Rev. Michael Curry Just Revealed The Cutest Detail About Prince Harry And Meghan Markle During Wedding Service https://t.co/BG4…,5731
RT @riverjp: just bringing back the picture of meghan markle sitting outside of buckingham palace as a kid because it still messes with my…,3191
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,1010
We should see Harry and Meghan arrive at the Prince of Wales' 70th Birthday Celebratory Garden Party in just a few short moments!,4883
RT @FashionweekNYC: Take a look at the official Wedding Photos of Prince Harry and Meghan Markle with the Royal Family #RoyalWedding https:…,5790
"RT @chichinwaafrica: #BBNaija 2017 Ex-Housemate, Uriel Oputa Reacts To Meagan Markle &amp; Prince Harry’s Royal Wedding (Read What She Wrote) h…",2151
TV delivers mass audiences for some events: An estimated 29.2 million people tuned in to the Royal Wedding of Princ… https://t.co/YPNumeZRoX,4140
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,4797
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,3024
RT @MirrorJohnny: A large crowd has gathered outside Buckingham Palace as Meghan Markle and Prince Harry prepare to make first official eng…,5465
A royal wedding and beheading: The date that links Meghan Markle and Anne Boleyn  https://t.co/1XfHkJtGuO,2184
RT @madano: Even Harry and Meghan were getting involved in the #ElectricVehicle revolution this weekend as they made their way from Windsor…,3005
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,2869
"There are people in this world who just know how to lift your spirits. The Bishop is one of those people. 
Bishop s… https://t.co/NcvPLfsT4q",1237
RT @NagarajRaj_Raj: The Queen of England allowed Prince Harry to marry an African American girl who had no royalty blood whatsoever because…,3075
"RT @Cosmopolitan: Prince Harry and Meghan Markle's official wedding portraits are so gorgeous, I may just have to frame them for myself <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> h…",1104
RT @ovotiann: This all started with Meghan’s friend setting her up on a blind date with Prince Harry. My friends are actually useless.,423
RT @ShekuKM: “It was such an awesome moment – just really incredible to perform for Prince Harry and Meghan at their wedding!  The atmosphe…,1829
RT @FashionweekNYC: Take a look at the official Wedding Photos of Prince Harry and Meghan Markle with the Royal Family #RoyalWedding https:…,4972
Wedding goals https://t.co/EuChf862jT,2176
RT @TODAYshow: The Most Rev. Michael Curry tells us he was quite nervous before giving his unforgettable sermon at Prince Harry and Meghan…,850
RT @IJustCame2Tweet: This whole prince harry thing got me bugging out. Cause BLACK women are embracing a white man with a mixed race woman.…,2069
RT @ELLEUK: Rev. Michael Curry Just Revealed The Cutest Detail About Prince Harry And Meghan Markle During Wedding Service https://t.co/BG4…,2996
RT @GMA: The royals all looked their best for the official #RoyalWedding photos of Prince Harry and Meghan Markle - now the Duke and Duches…,3583
"RT @voguemagazine: .@VictoriaBeckham wore one of her signature silhouettes in Windsor, England for the wedding of Meghan Markle and Prince…",1877
"RT @Wikipedia: Most-visited English Wikipedia pages yesterday:

1. Meghan, Duchess of Sussex
2. Meghan Markle
3. Prince Harry
4. Queen Eliz…",5336
"RT @heslwtwoghosts: So Megan got prince Harry and Harry styles the same day, that’s GOALS https://t.co/G1ODvnp0Sx",87
"RT @malissaali: The first thing Meghan asked her friend when they tried to match with Prince Harry was ""Is he a nice person?""
She didn't ca…",4633
"RT @businessinsider: George Clooney dancing with Meghan Markle, 'dirty burgers', and fireworks: here's what apparently went down at the #Ro…",349
RT @iam_z_: This post is so judgmental. Makes her look like initially her life was a mess &amp; now Harry has fixed it. Meghan is a brilliant a…,2705
RT @beautifulcelebz: Prince Harry and Meghan Markle’s wedding portraits https://t.co/WR5bETobsi,2169
"RT @Wikipedia: Most-visited English Wikipedia pages yesterday:

1. Meghan, Duchess of Sussex
2. Meghan Markle
3. Prince Harry
4. Queen Eliz…",4638
"RT @voguemagazine: In addition to the Windsor clan, celebrity guests like Idris Elba, George and Amal Clooney, James Corden, and Serena Wil…",3677
"RT @pinkzebra0816: Romance is in the air this month of May!... may James Reid na so sweet kay Nadine, may Prince Harry na against all odds…",1991
Congratulations to Prince Harry and Meghan on their marriage from all the Clever Kittens @RedscopeSchool https://t.co/9UlQOCLGsF,1884
BBC News - Royal wedding 2018: Prince Harry and Meghan married at Windsor https://t.co/XinQ28PbHS,4581
"RT @heslwtwoghosts: So Megan got prince Harry and Harry styles the same day, that’s GOALS https://t.co/G1ODvnp0Sx",2095
"I only started watching Suits because I was curious about Meghan Markle, following her engagement to Prince Harry

But now I’m hooked <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",3681
"RT @pahubb43: FACEBOOK HAS BANNED ME FOR 30 DAYS FOR POSTING THE PIECE REGARDING PRINCE HARRY PIC IN THE NAZI COSTUME. 

THEY SAID IT GOES…",3418
RT @marieclaire: The way Prince Harry looks at Meghan in their wedding photos is so cute! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/oOpk7HaAoF,154
"RT @MetroUK: Prince Harry's taken, who's next? https://t.co/bJgmuHtFlk",3053
RT @ShekuKM: “It was such an awesome moment – just really incredible to perform for Prince Harry and Meghan at their wedding!  The atmosphe…,1860
Five Prominent But Lesser-Known Black Dignitaries At Prince Harry and Meghan Markle’s Royal Wedding… https://t.co/jwLby5Ja6x,1359
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,1127
RT @xo_theresamay: I’m so inspired w/ the royal wedding between Prince Harry &amp; Meghan. It was simply elegant but very meaningful w/ a power…,3293
Royal Wedding Guests Selling Gift Bags on eBay Days After Prince Harry &amp; Meghan Markle's Nuptials https://t.co/6Vze38UKN5,2173
The Royal Wedding Is Already Influencing Shopping #Trends in a Big Way https://t.co/Ytn1n5i357,3900
RT @ovotiann: This all started with Meghan’s friend setting her up on a blind date with Prince Harry. My friends are actually useless.,627
"RT @JosephJUpdates: “Did you know that Prince Harry got married this weekend?” 
“Do you know how to say the name of the dress that she wore…",3447
Five Prominent But Lesser-Known Black Dignitaries At Prince Harry and Meghan Markle’s Royal Wedding… https://t.co/qhABsx2joa,4080
Five Prominent But Lesser-Known Black Dignitaries At Prince Harry and Meghan Markle’s Royal Wedding… https://t.co/aAVpvqQEFe,4477
RT @ovotiann: This all started with Meghan’s friend setting her up on a blind date with Prince Harry. My friends are actually useless.,1120
Hospice patients and staff enjoy a royal knees up celebration for wedding of Prince Harry and Meghan Markle… https://t.co/lnv3GsCWA9,659
RT @jtrain56: The bar is so low for guys that Prince Harry tells his fiancé that she “looks amazing” at THEIR WEDDING and girls are like “W…,4948
